,Country Code,Country,Item Code,Item,Domestic supply quantity,Food,Export Quantity,Import Quantity,Losses,Production,Feed,Stock Variation,Year,Population,Land Use
1371,100,India,2919,Fruits - Excluding Wine,,80118.0,1668.0,812.0,13311.0,94454.0,0.0,,2017,1339180.127,
1372,100,India,2918,Vegetables,,116522.0,3808.0,27.0,7511.0,128933.0,0.0,,2017,1339180.127,
1373,100,India,2919,Fruits - Excluding Wine,,81727.0,1707.0,720.0,13617.0,96584.0,0.0,,2018,1354051.854,
1374,100,India,2918,Vegetables,,112704.0,1666.0,146.0,7297.0,124933.0,0.0,,2018,1354051.854,
1375,100,India,2919,Fruits - Excluding Wine,,83387.0,1819.0,843.0,13746.0,98285.0,0.0,,2019,1368737.513,
1376,100,India,2918,Vegetables,,122284.0,4193.0,27.0,7880.0,135850.0,0.0,,2019,1368737.513,
1377,100,India,2919,Fruits - Excluding Wine,,88948.0,2114.0,909.0,14764.0,104997.0,0.0,,2020,1383197.753,
1378,100,India,2918,Vegetables,,127129.0,5181.0,-10.0,8132.0,141313.0,0.0,,2020,1383197.753,
1379,100,India,2919,Fruits - Excluding Wine,,88258.0,2055.0,848.0,14586.0,104128.0,0.0,,2021,1397423.009,
1380,100,India,2918,Vegetables,,124668.0,5005.0,0.0,7942.0,138801.0,0.0,,2021,1397423.009,
1381,100,India,2919,Fruits - Excluding Wine,,89357.0,2048.0,438.0,15475.0,106658.0,0.0,,2022,1411415.2959999999,
1382,100,India,2918,Vegetables,,126464.0,5407.0,-12.0,8008.0,140577.0,0.0,,2022,1411415.2959999999,
1383,100,India,2919,Fruits - Excluding Wine,,97783.0,2662.0,1166.0,15980.0,115172.0,0.0,,2023,1425158.481,
1384,100,India,2918,Vegetables,,135674.0,4462.0,48.0,8524.0,152413.0,0.0,,2023,1425158.481,
1385,100,India,2919,Fruits - Excluding Wine,,101230.0,2945.0,1344.0,16465.0,119012.0,0.0,,2024,1438635.3669999999,
1386,100,India,2918,Vegetables,,142542.0,6893.0,-45.0,8902.0,160293.0,0.0,,2024,1438635.3669999999,
1387,100,India,2919,Fruits - Excluding Wine,,95306.0,2294.0,292.0,16577.0,114027.0,0.0,,2025,1451829.004,
1388,100,India,2918,Vegetables,,143757.0,8257.0,-96.0,8955.0,161874.0,0.0,,2025,1451829.004,
1389,100,India,2919,Fruits - Excluding Wine,,98584.0,2564.0,453.0,17143.0,117792.0,0.0,,2026,1464726.0990000002,
1390,100,India,2918,Vegetables,,145323.0,3386.0,116.0,9053.0,164821.0,0.0,,2026,1464726.0990000002,
1391,100,India,2919,Fruits - Excluding Wine,,105683.0,2996.0,923.0,17399.0,125085.0,0.0,,2027,1477311.59,
1392,100,India,2918,Vegetables,,151535.0,6636.0,-7.0,9412.0,172232.0,0.0,,2027,1477311.59,
1393,100,India,2919,Fruits - Excluding Wine,,111008.0,3361.0,1068.0,18129.0,131212.0,0.0,,2028,1489564.612,
1394,100,India,2918,Vegetables,,156523.0,5680.0,38.0,9570.0,176089.0,0.0,,2028,1489564.612,
1395,100,India,2919,Fruits - Excluding Wine,,113248.0,3592.0,1185.0,18505.0,133721.0,0.0,,2029,1501462.374,
1396,100,India,2918,Vegetables,,160194.0,6123.0,29.0,9785.0,182932.0,0.0,,2029,1501462.374,
1397,100,India,2919,Fruits - Excluding Wine,,112215.0,3397.0,870.0,18617.0,132963.0,0.0,,2030,1512985.207,
1398,100,India,2918,Vegetables,,150557.0,655.0,246.0,9289.0,172693.0,0.0,,2030,1512985.207,
1399,100,India,2919,Fruits - Excluding Wine,,118570.0,3663.0,817.0,19426.0,140362.0,0.0,,2031,1524123.804,
1400,100,India,2918,Vegetables,,162036.0,4367.0,108.0,10047.0,188693.0,0.0,,2031,1524123.804,
1401,100,India,2919,Fruits - Excluding Wine,,118417.0,4080.0,1230.0,19672.0,140356.0,0.0,,2032,1534869.174,
1402,100,India,2918,Vegetables,,165475.0,1025.0,233.0,10102.0,192467.0,0.0,,2032,1534869.174,
1403,100,India,2919,Fruits - Excluding Wine,,119169.0,316.0,-3786.0,20315.0,146760.0,0.0,,2033,1545203.584,
1404,100,India,2918,Vegetables,,166130.0,7829.0,-10.0,10190.0,192987.0,0.0,,2033,1545203.584,
1405,100,India,2919,Fruits - Excluding Wine,,121188.0,4029.0,957.0,20029.0,143636.0,0.0,,2034,1555108.108,
1406,100,India,2918,Vegetables,,174463.0,-22081.0,1035.0,10500.0,204438.0,0.0,,2034,1555108.108,
1407,100,India,2919,Fruits - Excluding Wine,,131967.0,7127.0,4046.0,20648.0,153984.0,0.0,,2035,1564570.2230000002,
1408,100,India,2918,Vegetables,,175346.0,14363.0,-221.0,10534.0,204165.0,0.0,,2035,1564570.2230000002,
1409,100,India,2919,Fruits - Excluding Wine,,120367.0,3177.0,-622.0,21212.0,145341.0,0.0,,2036,1573581.733,
1410,100,India,2918,Vegetables,,180502.0,7446.0,27.0,10929.0,214861.0,0.0,,2036,1573581.733,
1411,100,India,2919,Fruits - Excluding Wine,,129483.0,5771.0,2430.0,21030.0,152509.0,0.0,,2037,1582146.821,
1412,100,India,2918,Vegetables,,178735.0,7610.0,22.0,10765.0,209480.0,0.0,,2037,1582146.821,
1413,100,India,2919,Fruits - Excluding Wine,,129792.0,5226.0,1667.0,21349.0,153672.0,0.0,,2038,1590281.8869999999,
1414,100,India,2918,Vegetables,,177023.0,24331.0,-541.0,10968.0,214858.0,0.0,,2038,1590281.8869999999,
1415,100,India,2919,Fruits - Excluding Wine,,139384.0,6866.0,2984.0,21965.0,163082.0,0.0,,2039,1598011.486,
1416,100,India,2918,Vegetables,,184525.0,15144.0,-214.0,11046.0,219449.0,0.0,,2039,1598011.486,
1417,100,India,2919,Fruits - Excluding Wine,,133384.0,4916.0,895.0,22237.0,158532.0,0.0,,2040,1605355.574,
1418,100,India,2918,Vegetables,,184447.0,-15034.0,777.0,11173.0,222045.0,0.0,,2040,1605355.574,
1419,100,India,2919,Fruits - Excluding Wine,,143763.0,7324.0,3044.0,22672.0,168223.0,0.0,,2041,1612319.846,
1420,100,India,2918,Vegetables,,189998.0,22631.0,-435.0,11319.0,227743.0,0.0,,2041,1612319.846,
1421,100,India,2919,Fruits - Excluding Wine,,140219.0,4286.0,-146.0,23047.0,167031.0,0.0,,2042,1618905.5359999998,
1422,100,India,2918,Vegetables,,180591.0,2184.0,223.0,11098.0,221443.0,0.0,,2042,1618905.5359999998,
1423,100,India,2919,Fruits - Excluding Wine,,148380.0,7787.0,3098.0,23362.0,173674.0,0.0,,2043,1625123.0969999998,
1424,100,India,2918,Vegetables,,191619.0,-27287.0,1142.0,11340.0,228889.0,0.0,,2043,1625123.0969999998,
1425,100,India,2919,Fruits - Excluding Wine,,142188.0,6907.0,2451.0,23143.0,167883.0,0.0,,2044,1630983.67,
1426,100,India,2918,Vegetables,,190591.0,-6813.0,506.0,11468.0,231721.0,0.0,,2044,1630983.67,
1427,100,India,2919,Fruits - Excluding Wine,,151168.0,10303.0,5277.0,23628.0,176296.0,0.0,,2045,1636496.3080000002,
1428,100,India,2918,Vegetables,,205769.0,10280.0,-21.0,11993.0,250451.0,0.0,,2045,1636496.3080000002,
1429,100,India,2919,Fruits - Excluding Wine,,147991.0,6641.0,2072.0,23128.0,172801.0,0.0,,2046,1641666.866,
1430,100,India,2918,Vegetables,,201578.0,50398.0,-1218.0,11857.0,243766.0,0.0,,2046,1641666.866,
1431,100,India,2919,Fruits - Excluding Wine,,152272.0,9722.0,4714.0,23535.0,176891.0,0.0,,2047,1646498.4840000002,
1432,100,India,2918,Vegetables,,196486.0,-43123.0,1612.0,11730.0,239724.0,0.0,,2047,1646498.4840000002,
1433,100,India,2919,Fruits - Excluding Wine,,154436.0,7390.0,2259.0,24155.0,180350.0,0.0,,2048,1650993.654,
1434,100,India,2918,Vegetables,,185409.0,7324.0,65.0,11246.0,223973.0,0.0,,2048,1650993.654,
1435,100,India,2919,Fruits - Excluding Wine,,156561.0,12446.0,6643.0,24497.0,181956.0,0.0,,2049,1655153.372,
1436,100,India,2918,Vegetables,,193238.0,-45567.0,1719.0,11712.0,237715.0,0.0,,2049,1655153.372,
1437,100,India,2919,Fruits - Excluding Wine,,157938.0,9502.0,3854.0,24731.0,184259.0,0.0,,2050,1658978.1619999998,
1438,100,India,2918,Vegetables,,191635.0,4409.0,167.0,11800.0,238264.0,0.0,,2050,1658978.1619999998,
1545,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2014,59585.668,
1546,106,Italy,2918,Vegetables,,,,,,,,,2014,59585.668,
1547,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2015,59504.212,
1548,106,Italy,2918,Vegetables,,,,,,,,,2015,59504.212,
1549,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2016,59389.737,
1550,106,Italy,2918,Vegetables,,,,,,,,,2016,59389.737,
1551,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2017,59252.184,
1552,106,Italy,2918,Vegetables,,,,,,,,,2017,59252.184,
1553,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2018,59094.280999999995,
1554,106,Italy,2918,Vegetables,,,,,,,,,2018,59094.280999999995,
1555,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2019,58918.55,
1556,106,Italy,2918,Vegetables,,,,,,,,,2019,58918.55,
1557,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2020,58727.352,
1558,106,Italy,2918,Vegetables,,,,,,,,,2020,58727.352,
1559,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2021,58522.894,
1560,106,Italy,2918,Vegetables,,,,,,,,,2021,58522.894,
1561,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2022,58307.195,
1562,106,Italy,2918,Vegetables,,,,,,,,,2022,58307.195,
1563,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2023,58082.113,
1564,106,Italy,2918,Vegetables,,,,,,,,,2023,58082.113,
1565,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2024,57849.323,
1566,106,Italy,2918,Vegetables,,,,,,,,,2024,57849.323,
1567,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2025,57610.299000000006,
1568,106,Italy,2918,Vegetables,,,,,,,,,2025,57610.299000000006,
1569,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2026,57366.299000000006,
1570,106,Italy,2918,Vegetables,,,,,,,,,2026,57366.299000000006,
1571,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2027,57118.335999999996,
1572,106,Italy,2918,Vegetables,,,,,,,,,2027,57118.335999999996,
1573,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2028,56867.172999999995,
1574,106,Italy,2918,Vegetables,,,,,,,,,2028,56867.172999999995,
1575,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2029,56613.349,
1576,106,Italy,2918,Vegetables,,,,,,,,,2029,56613.349,
1577,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2030,56357.242999999995,
1578,106,Italy,2918,Vegetables,,,,,,,,,2030,56357.242999999995,
1579,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2031,56099.335,
1580,106,Italy,2918,Vegetables,,,,,,,,,2031,56099.335,
1581,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2032,55839.78599999999,
1582,106,Italy,2918,Vegetables,,,,,,,,,2032,55839.78599999999,
1583,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2033,55578.155999999995,
1584,106,Italy,2918,Vegetables,,,,,,,,,2033,55578.155999999995,
1585,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2034,55313.706,
1586,106,Italy,2918,Vegetables,,,,,,,,,2034,55313.706,
1587,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2035,55045.767,
1588,106,Italy,2918,Vegetables,,,,,,,,,2035,55045.767,
1589,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2036,54774.08,
1590,106,Italy,2918,Vegetables,,,,,,,,,2036,54774.08,
1591,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2037,54498.402,
1592,106,Italy,2918,Vegetables,,,,,,,,,2037,54498.402,
1593,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2038,54218.070999999996,
1594,106,Italy,2918,Vegetables,,,,,,,,,2038,54218.070999999996,
1595,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2039,53932.278,
1596,106,Italy,2918,Vegetables,,,,,,,,,2039,53932.278,
1597,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2040,53640.28599999999,
1598,106,Italy,2918,Vegetables,,,,,,,,,2040,53640.28599999999,
1599,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2041,53341.655,
1600,106,Italy,2918,Vegetables,,,,,,,,,2041,53341.655,
1601,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2042,53035.901,
1602,106,Italy,2918,Vegetables,,,,,,,,,2042,53035.901,
1603,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2043,52722.255999999994,
1604,106,Italy,2918,Vegetables,,,,,,,,,2043,52722.255999999994,
1605,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2044,52399.885,
1606,106,Italy,2918,Vegetables,,,,,,,,,2044,52399.885,
1607,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2045,52068.052,
1608,106,Italy,2918,Vegetables,,,,,,,,,2045,52068.052,
1609,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2046,51726.594000000005,
1610,106,Italy,2918,Vegetables,,,,,,,,,2046,51726.594000000005,
1611,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2047,51375.273,
1612,106,Italy,2918,Vegetables,,,,,,,,,2047,51375.273,
1613,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2048,51013.342000000004,
1614,106,Italy,2918,Vegetables,,,,,,,,,2048,51013.342000000004,
1615,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2049,50639.98,
1616,106,Italy,2918,Vegetables,,,,,,,,,2049,50639.98,
1617,106,Italy,2919,Fruits - Excluding Wine,,,,,,,,,2050,50254.727,
1618,106,Italy,2918,Vegetables,,,,,,,,,2050,50254.727,
1725,110,Japan,2919,Fruits - Excluding Wine,,6859.0,16.0,4786.0,651.0,2950.0,0.0,,2014,128162.873,
1726,110,Japan,2918,Vegetables,,13257.0,9.0,3015.0,1219.0,11471.0,0.0,,2014,128162.873,
1727,110,Japan,2919,Fruits - Excluding Wine,,6877.0,18.0,4714.0,666.0,3045.0,0.0,,2015,127974.95800000001,
1728,110,Japan,2918,Vegetables,,13311.0,9.0,2979.0,1230.0,11572.0,0.0,,2015,127974.95800000001,
1729,110,Japan,2919,Fruits - Excluding Wine,,6821.0,18.0,4618.0,671.0,3085.0,0.0,,2016,127867.63,
1730,110,Japan,2918,Vegetables,,13341.0,9.0,2970.0,1234.0,11614.0,0.0,,2016,127867.63,
1731,110,Japan,2919,Fruits - Excluding Wine,,6900.0,21.0,4667.0,682.0,3130.0,0.0,,2017,127755.791,
1732,110,Japan,2918,Vegetables,,13325.0,9.0,2930.0,1236.0,11640.0,0.0,,2017,127755.791,
1733,110,Japan,2919,Fruits - Excluding Wine,,6808.0,20.0,4558.0,680.0,3138.0,0.0,,2018,127636.06199999999,
1734,110,Japan,2918,Vegetables,,13300.0,9.0,2932.0,1234.0,11611.0,0.0,,2018,127636.06199999999,
1735,110,Japan,2919,Fruits - Excluding Wine,,6764.0,21.0,4467.0,689.0,3194.0,0.0,,2019,127505.823,
1736,110,Japan,2918,Vegetables,,13421.0,9.0,2905.0,1252.0,11778.0,0.0,,2019,127505.823,
1737,110,Japan,2919,Fruits - Excluding Wine,,6770.0,21.0,4363.0,710.0,3320.0,0.0,,2020,127363.258,
1738,110,Japan,2918,Vegetables,,13378.0,9.0,2854.0,1251.0,11784.0,0.0,,2020,127363.258,
1739,110,Japan,2919,Fruits - Excluding Wine,,6622.0,20.0,4197.0,710.0,3336.0,0.0,,2021,127207.351,
1740,110,Japan,2918,Vegetables,,13456.0,9.0,2836.0,1263.0,11892.0,0.0,,2021,127207.351,
1741,110,Japan,2919,Fruits - Excluding Wine,,6570.0,20.0,4084.0,718.0,3394.0,0.0,,2022,127037.873,
1742,110,Japan,2918,Vegetables,,13482.0,9.0,2769.0,1272.0,11995.0,0.0,,2022,127037.873,
1743,110,Japan,2919,Fruits - Excluding Wine,,6815.0,27.0,4261.0,738.0,3497.0,0.0,,2023,126855.274,
1744,110,Japan,2918,Vegetables,,13552.0,9.0,2813.0,1280.0,12029.0,0.0,,2023,126855.274,
1745,110,Japan,2919,Fruits - Excluding Wine,,6680.0,26.0,4078.0,743.0,3545.0,0.0,,2024,126660.498,
1746,110,Japan,2918,Vegetables,,13592.0,9.0,2686.0,1294.0,12209.0,0.0,,2024,126660.498,
1747,110,Japan,2919,Fruits - Excluding Wine,,6733.0,29.0,4066.0,756.0,3629.0,0.0,,2025,126454.43400000001,
1748,110,Japan,2918,Vegetables,,13623.0,9.0,2735.0,1296.0,12194.0,0.0,,2025,126454.43400000001,
1749,110,Japan,2919,Fruits - Excluding Wine,,6609.0,28.0,3879.0,762.0,3688.0,0.0,,2026,126237.38900000001,
1750,110,Japan,2918,Vegetables,,13648.0,9.0,2647.0,1306.0,12316.0,0.0,,2026,126237.38900000001,
1751,110,Japan,2919,Fruits - Excluding Wine,,6479.0,27.0,3638.0,781.0,3804.0,0.0,,2027,126008.534,
1752,110,Japan,2918,Vegetables,,13693.0,10.0,2568.0,1319.0,12454.0,0.0,,2027,126008.534,
1753,110,Japan,2919,Fruits - Excluding Wine,,6561.0,30.0,3668.0,790.0,3870.0,0.0,,2028,125765.73,
1754,110,Japan,2918,Vegetables,,13737.0,10.0,2506.0,1332.0,12573.0,0.0,,2028,125765.73,
1755,110,Japan,2919,Fruits - Excluding Wine,,6479.0,30.0,3501.0,808.0,3969.0,0.0,,2029,125506.125,
1756,110,Japan,2918,Vegetables,,13804.0,10.0,2491.0,1343.0,12667.0,0.0,,2029,125506.125,
1757,110,Japan,2919,Fruits - Excluding Wine,,6545.0,33.0,3484.0,822.0,4065.0,0.0,,2030,125227.91699999999,
1758,110,Japan,2918,Vegetables,,13867.0,10.0,2460.0,1355.0,12772.0,0.0,,2030,125227.91699999999,
1759,110,Japan,2919,Fruits - Excluding Wine,,6503.0,35.0,3361.0,836.0,4164.0,0.0,,2031,124931.11300000001,
1760,110,Japan,2918,Vegetables,,13872.0,10.0,2347.0,1366.0,12902.0,0.0,,2031,124931.11300000001,
1761,110,Japan,2919,Fruits - Excluding Wine,,6495.0,37.0,3285.0,849.0,4241.0,0.0,,2032,124617.248,
1762,110,Japan,2918,Vegetables,,13962.0,11.0,2315.0,1381.0,13039.0,0.0,,2032,124617.248,
1763,110,Japan,2919,Fruits - Excluding Wine,,6429.0,38.0,3131.0,861.0,4326.0,0.0,,2033,124288.09300000001,
1764,110,Japan,2918,Vegetables,,14020.0,11.0,2243.0,1397.0,13185.0,0.0,,2033,124288.09300000001,
1765,110,Japan,2919,Fruits - Excluding Wine,,6461.0,40.0,3035.0,884.0,4477.0,0.0,,2034,123946.171,
1766,110,Japan,2918,Vegetables,,14011.0,11.0,2151.0,1404.0,13276.0,0.0,,2034,123946.171,
1767,110,Japan,2919,Fruits - Excluding Wine,,6441.0,41.0,2896.0,904.0,4610.0,0.0,,2035,123593.94099999999,
1768,110,Japan,2918,Vegetables,,14076.0,12.0,2079.0,1421.0,13430.0,0.0,,2035,123593.94099999999,
1769,110,Japan,2919,Fruits - Excluding Wine,,6451.0,43.0,2801.0,922.0,4738.0,0.0,,2036,123233.009,
1770,110,Japan,2918,Vegetables,,14102.0,12.0,1975.0,1435.0,13575.0,0.0,,2036,123233.009,
1771,110,Japan,2919,Fruits - Excluding Wine,,6399.0,45.0,2691.0,932.0,4800.0,0.0,,2037,122865.117,
1772,110,Japan,2918,Vegetables,,14163.0,13.0,1895.0,1450.0,13731.0,0.0,,2037,122865.117,
1773,110,Japan,2919,Fruits - Excluding Wine,,6409.0,47.0,2607.0,947.0,4915.0,0.0,,2038,122493.174,
1774,110,Japan,2918,Vegetables,,14186.0,13.0,1787.0,1464.0,13877.0,0.0,,2038,122493.174,
1775,110,Japan,2919,Fruits - Excluding Wine,,6411.0,49.0,2521.0,961.0,4994.0,0.0,,2039,122120.531,
1776,110,Japan,2918,Vegetables,,14219.0,14.0,1739.0,1474.0,13968.0,0.0,,2039,122120.531,
1777,110,Japan,2919,Fruits - Excluding Wine,,6354.0,49.0,2354.0,974.0,5116.0,0.0,,2040,121750.36,
1778,110,Japan,2918,Vegetables,,14198.0,14.0,1639.0,1480.0,14054.0,0.0,,2040,121750.36,
1779,110,Japan,2919,Fruits - Excluding Wine,,6394.0,52.0,2340.0,985.0,5185.0,0.0,,2041,121384.5,
1780,110,Japan,2918,Vegetables,,14246.0,14.0,1597.0,1494.0,14158.0,0.0,,2041,121384.5,
1781,110,Japan,2919,Fruits - Excluding Wine,,6357.0,52.0,2175.0,1003.0,5325.0,0.0,,2042,121025.20199999999,
1782,110,Japan,2918,Vegetables,,14263.0,15.0,1541.0,1500.0,14237.0,0.0,,2042,121025.20199999999,
1783,110,Japan,2919,Fruits - Excluding Wine,,6400.0,55.0,2164.0,1010.0,5384.0,0.0,,2043,120676.477,
1784,110,Japan,2918,Vegetables,,14295.0,16.0,1423.0,1516.0,14404.0,0.0,,2043,120676.477,
1785,110,Japan,2919,Fruits - Excluding Wine,,6431.0,57.0,2117.0,1024.0,5474.0,0.0,,2044,120342.851,
1786,110,Japan,2918,Vegetables,,14348.0,16.0,1359.0,1529.0,14535.0,0.0,,2044,120342.851,
1787,110,Japan,2919,Fruits - Excluding Wine,,6384.0,58.0,1999.0,1030.0,5547.0,0.0,,2045,120027.93400000001,
1788,110,Japan,2918,Vegetables,,14345.0,17.0,1269.0,1537.0,14631.0,0.0,,2045,120027.93400000001,
1789,110,Japan,2919,Fruits - Excluding Wine,,6440.0,60.0,2003.0,1044.0,5609.0,0.0,,2046,119733.18,
1790,110,Japan,2918,Vegetables,,14340.0,17.0,1230.0,1542.0,14670.0,0.0,,2046,119733.18,
1791,110,Japan,2919,Fruits - Excluding Wine,,6396.0,61.0,1921.0,1046.0,5651.0,0.0,,2047,119459.19900000001,
1792,110,Japan,2918,Vegetables,,14379.0,18.0,1168.0,1552.0,14781.0,0.0,,2047,119459.19900000001,
1793,110,Japan,2919,Fruits - Excluding Wine,,6414.0,63.0,1905.0,1050.0,5686.0,0.0,,2048,119207.46800000001,
1794,110,Japan,2918,Vegetables,,14369.0,18.0,1123.0,1555.0,14820.0,0.0,,2048,119207.46800000001,
1795,110,Japan,2919,Fruits - Excluding Wine,,6376.0,63.0,1832.0,1058.0,5738.0,0.0,,2049,118979.22,
1796,110,Japan,2918,Vegetables,,14388.0,18.0,1048.0,1566.0,14925.0,0.0,,2049,118979.22,
1797,110,Japan,2919,Fruits - Excluding Wine,,6441.0,64.0,1822.0,1065.0,5812.0,0.0,,2050,118774.89,
1798,110,Japan,2918,Vegetables,,14401.0,19.0,1044.0,1568.0,14945.0,0.0,,2050,118774.89,
1905,138,Mexico,2919,Fruits - Excluding Wine,,13299.0,3652.0,1292.0,1813.0,17504.0,0.0,,2014,124221.6,
1906,138,Mexico,2918,Vegetables,,7605.0,6704.0,516.0,818.0,14394.0,0.0,,2014,124221.6,
1907,138,Mexico,2919,Fruits - Excluding Wine,,13564.0,3904.0,1384.0,1849.0,17810.0,0.0,,2015,125890.94900000001,
1908,138,Mexico,2918,Vegetables,,7748.0,6884.0,569.0,839.0,14706.0,0.0,,2015,125890.94900000001,
1909,138,Mexico,2919,Fruits - Excluding Wine,,13647.0,4079.0,1568.0,1885.0,18028.0,0.0,,2016,127540.42300000001,
1910,138,Mexico,2918,Vegetables,,7751.0,7597.0,543.0,869.0,15304.0,0.0,,2016,127540.42300000001,
1911,138,Mexico,2919,Fruits - Excluding Wine,,13832.0,4328.0,1613.0,1924.0,18394.0,0.0,,2017,129163.276,
1912,138,Mexico,2918,Vegetables,,7995.0,7877.0,586.0,895.0,15764.0,0.0,,2017,129163.276,
1913,138,Mexico,2919,Fruits - Excluding Wine,,14032.0,4603.0,1674.0,1956.0,18813.0,0.0,,2018,130759.07400000001,
1914,138,Mexico,2918,Vegetables,,8029.0,8828.0,483.0,916.0,16214.0,0.0,,2018,130759.07400000001,
1915,138,Mexico,2919,Fruits - Excluding Wine,,14554.0,4863.0,1881.0,2037.0,19382.0,0.0,,2019,132328.035,
1916,138,Mexico,2918,Vegetables,,7775.0,8747.0,622.0,933.0,16411.0,0.0,,2019,132328.035,
1917,138,Mexico,2919,Fruits - Excluding Wine,,14650.0,5214.0,1874.0,2035.0,19479.0,0.0,,2020,133870.027,
1918,138,Mexico,2918,Vegetables,,8097.0,9732.0,531.0,965.0,16994.0,0.0,,2020,133870.027,
1919,138,Mexico,2919,Fruits - Excluding Wine,,14776.0,5401.0,1906.0,2092.0,20025.0,0.0,,2021,135384.21,
1920,138,Mexico,2918,Vegetables,,8167.0,9918.0,616.0,990.0,17252.0,0.0,,2021,135384.21,
1921,138,Mexico,2919,Fruits - Excluding Wine,,14522.0,5584.0,2111.0,2089.0,19944.0,0.0,,2022,136869.035,
1922,138,Mexico,2918,Vegetables,,8164.0,11185.0,515.0,1025.0,18059.0,0.0,,2022,136869.035,
1923,138,Mexico,2919,Fruits - Excluding Wine,,14841.0,5775.0,2228.0,2177.0,20764.0,0.0,,2023,138322.966,
1924,138,Mexico,2918,Vegetables,,8317.0,11332.0,532.0,1031.0,18305.0,0.0,,2023,138322.966,
1925,138,Mexico,2919,Fruits - Excluding Wine,,15111.0,6206.0,2322.0,2182.0,20811.0,0.0,,2024,139744.251,
1926,138,Mexico,2918,Vegetables,,8186.0,11942.0,548.0,1056.0,18737.0,0.0,,2024,139744.251,
1927,138,Mexico,2919,Fruits - Excluding Wine,,15416.0,6577.0,2507.0,2220.0,21099.0,0.0,,2025,141131.503,
1928,138,Mexico,2918,Vegetables,,7906.0,12411.0,559.0,1069.0,18973.0,0.0,,2025,141131.503,
1929,138,Mexico,2919,Fruits - Excluding Wine,,15511.0,6819.0,2571.0,2257.0,21429.0,0.0,,2026,142483.83800000002,
1930,138,Mexico,2918,Vegetables,,7841.0,13654.0,496.0,1108.0,19350.0,0.0,,2026,142483.83800000002,
1931,138,Mexico,2919,Fruits - Excluding Wine,,15532.0,7038.0,2742.0,2292.0,21690.0,0.0,,2027,143800.923,
1932,138,Mexico,2918,Vegetables,,8310.0,14149.0,480.0,1128.0,20015.0,0.0,,2027,143800.923,
1933,138,Mexico,2919,Fruits - Excluding Wine,,15897.0,7553.0,2951.0,2311.0,21849.0,0.0,,2028,145082.59,
1934,138,Mexico,2918,Vegetables,,8497.0,15026.0,483.0,1165.0,20384.0,0.0,,2028,145082.59,
1935,138,Mexico,2919,Fruits - Excluding Wine,,15945.0,7663.0,2987.0,2376.0,22488.0,0.0,,2029,146328.968,
1936,138,Mexico,2918,Vegetables,,8055.0,14726.0,638.0,1170.0,20759.0,0.0,,2029,146328.968,
1937,138,Mexico,2919,Fruits - Excluding Wine,,16079.0,7877.0,2876.0,2413.0,22951.0,0.0,,2030,147540.12699999998,
1938,138,Mexico,2918,Vegetables,,8635.0,17003.0,439.0,1231.0,21994.0,0.0,,2030,147540.12699999998,
1939,138,Mexico,2919,Fruits - Excluding Wine,,15164.0,7563.0,3362.0,2415.0,22535.0,0.0,,2031,148715.786,
1940,138,Mexico,2918,Vegetables,,8798.0,17232.0,325.0,1212.0,21545.0,0.0,,2031,148715.786,
1941,138,Mexico,2919,Fruits - Excluding Wine,,16510.0,8643.0,3354.0,2489.0,23535.0,0.0,,2032,149855.622,
